E,KE
-25.240524, 211.7866
-17.149323, 191.70035
-12.126007, 202.44817
-16.669922, 208.89882
-21.523972, 188.16989
-30.869675, 200.76016
-39.14708, 195.54373
-34.40123, 206.57967
-29.331726, 193.96156
-37.4438, 192.04556
-36.478928, 194.03003
-40.186325, 179.52335
-44.741653, 174.6275
-41.98752, 182.4705
-41.144226, 184.06673
-48.782425, 182.12346
-43.977478, 176.73482
-50.169662, 182.77089
-46.382553, 190.84616
-47.004944, 183.55106
-46.49243, 177.61668
-46.190704, 180.95493
-51.582077, 171.43335
-47.19066, 172.80836
-46.06517, 175.44191
-42.453766, 192.06372
-50.632477, 181.83801
-42.673843, 184.8888
-46.051743, 178.24223
-42.827103, 189.85794
-49.06636, 199.0218
-42.053238, 202.4138
-44.663162, 196.72197
-42.895844, 190.46329
-56.04579, 190.35446
-63.649902, 176.58798
-60.35611, 170.28297
-64.59302, 183.4372
-61.860367, 164.41978
-51.777084, 182.96965
-50.53505, 175.79407
-54.328064, 173.8885
-54.86673, 165.27211
-51.818695, 179.60744
-46.151794, 189.6421
-51.697403, 176.68614
-42.0813, 192.66632
-41.80049, 197.73813
-47.119293, 196.45544
-47.712723, 195.93393
-45.253174, 192.96167
-43.82573, 208.64818
-52.48358, 183.75044
-50.707535, 189.92978
-50.38803, 185.14992
-49.583252, 196.52995
-52.2726, 190.76651
-53.118317, 186.88504
-59.14389, 190.76378
-62.994507, 207.65668
-60.129913, 195.52596
-65.57533, 208.66362
-56.677444, 194.65611
-53.92247, 194.71832
-54.8712, 191.66925
-55.071823, 200.44551
-55.793076, 186.16626
-60.930496, 201.42625
-71.00145, 179.6286
-58.721573, 195.8724
-69.44545, 186.99275
-74.02438, 199.81583
-71.17517, 207.87106
-80.949066, 191.26547
-83.10867, 177.43115
-88.362656, 180.01704
-89.726944, 182.48418
-87.92627, 188.92776
-93.20758, 195.45847
-97.18581, 192.93745
-98.68471, 182.66039
-102.19983, 186.17859
-101.89316, 176.09796
-105.35463, 172.40877
-110.4263, 179.96542
-108.6452, 182.0181
-103.44014, 199.8419
-103.50598, 186.61533
-100.11987, 182.39719
-101.54076, 183.60738
-105.111374, 195.71303
-109.504776, 197.31664
-115.628845, 176.87238
-106.42998, 193.96687
-106.70865, 187.29242
-106.55806, 187.79356
-124.410324, 170.01634
-123.45375, 172.05705
-125.92929, 176.4516
-121.563354, 200.92877
-131.76021, 178.56459
-125.801834, 189.86497
-123.51819, 202.53137
-126.26761, 175.69287
-123.841156, 184.4
-124.00322, 185.56227
