E,KE
-1183.1023, 394.62595
-1187.4562, 417.05923
-1193.2058, 404.88043
-1196.922, 406.02957
-1200.465, 417.3397
-1206.6862, 399.2164
-1208.7588, 398.47797
-1213.0459, 406.83777
-1217.9, 409.30203
-1222.4578, 407.04877
-1224.1128, 410.84906
-1230.2573, 406.48547
-1233.4263, 408.21762
-1238.3647, 402.5526
-1241.1931, 386.25336
-1244.5266, 402.6822
-1250.4861, 400.49017
-1251.1086, 402.04626
-1256.0967, 390.80426
-1259.5554, 442.59937
-1263.1606, 402.33453
-1267.4025, 436.20383
-1273.417, 419.50217
-1277.221, 432.4984
-1280.3689, 432.9023
-1286.3499, 416.3199
-1289.1285, 402.4401
-1294.363, 396.25812
-1298.8289, 432.6043
-1301.5905, 419.64517
-1306.8712, 419.7085
-1310.6143, 422.50702
-1316.364, 417.48645
-1319.5667, 428.1213
-1326.843, 430.3349
-1330.7833, 416.7784
-1335.1587, 419.66382
-1340.1309, 406.54547
-1344.7753, 417.36353
-1348.2821, 414.24063
-1352.9489, 415.69797
-1355.2363, 440.03702
-1362.1439, 427.0293
-1367.2131, 437.0187
-1368.9613, 423.59366
-1377.2245, 428.81863
-1379.9592, 444.95132
-1386.4882, 448.52133
-1391.678, 435.56976
-1396.0295, 427.34833
-1402.9138, 407.8595
-1406.3169, 439.5866
-1412.1061, 428.95804
-1414.6931, 418.95404
-1418.6768, 433.22015
-1425.1125, 453.31186
-1430.4119, 438.67017
-1434.823, 439.593
-1437.3716, 429.72705
-1441.2668, 423.59714
-1449.0275, 438.60104
-1450.2583, 424.9494
-1454.1682, 426.346
-1460.5933, 427.51385
-1462.6104, 442.54028
-1467.1085, 433.51218
-1471.601, 438.35776
-1478.1827, 444.86502
-1480.7197, 404.3898
-1482.5032, 434.03076
-1487.7042, 440.6111
-1494.6274, 411.05298
-1500.5264, 445.64044
-1502.5222, 438.61322
-1507.7988, 458.36377
-1513.5186, 436.13153
-1515.2638, 430.57608
-1522.6442, 434.2036
-1524.6604, 451.09088
-1532.7683, 431.97858
-1534.1582, 456.5353
-1541.7567, 445.20773
-1546.9656, 422.33383
-1551.3082, 430.6628
-1554.5575, 447.36557
-1563.1576, 452.69644
-1565.8826, 462.8758
-1570.8547, 418.86627
-1575.3553, 423.72617
-1581.59, 409.82614
-1587.7578, 453.30597
-1589.9467, 443.56174
-1597.5518, 425.57123
-1601.273, 427.8348
-1606.8391, 419.58984
-1610.5017, 402.44263
-1614.0917, 445.05313
-1620.2549, 412.38934
-1624.6797, 434.7065
-1628.0365, 427.74475
-1633.769, 419.3086
-1635.8988, 440.4042
-1642.989, 464.69266
-1647.583, 432.7032
-1649.3477, 420.25897
-1658.5961, 415.50598
-1659.3036, 429.02014
-1663.2802, 448.46472
-1668.3456, 414.983
-1672.5474, 429.12726
-1677.8949, 422.20645
-1683.2251, 407.43195
-1687.7615, 405.2315
-1689.8868, 448.2382
-1698.3069, 434.2575
-1702.083, 421.6573
-1704.4009, 443.57663
-1709.2756, 438.3503
-1716.7053, 428.43512
-1718.0752, 423.83444
-1725.4587, 428.9975
-1725.3258, 434.1012
-1732.6423, 432.34207
-1737.3386, 426.8828
-1738.4746, 432.62958
-1743.4264, 443.92075
-1746.9485, 459.25287
-1752.6187, 464.8708
-1759.417, 432.17435
-1761.8536, 454.17126
-1768.8419, 438.30746
-1772.0208, 429.76788
-1777.7997, 437.42032
-1783.9896, 425.49454
-1789.8857, 424.57864
-1790.8835, 452.46194
-1798.7101, 423.5565
-1802.4358, 439.28802
-1807.7869, 437.49976
-1811.1345, 438.75415
-1817.4514, 441.63226
-1825.2751, 423.79175
-1830.4493, 434.71622
-1836.6694, 435.85724
-1837.8196, 453.89822
-1844.7257, 480.09903
-1849.3958, 450.258
-1858.9164, 494.40002
-1859.2999, 491.4161
-1867.2866, 492.6069
-1870.6036, 501.51797
-1875.8552, 512.1219
-1884.3386, 546.2354
-1888.7385, 525.18317
-1897.7998, 492.06732
-1901.7441, 531.4196
-1907.3163, 535.19885
-1915.1964, 537.015
-1921.2397, 514.93036
-1929.6943, 509.29517
-1934.737, 538.2624
-1943.2146, 505.96222
-1951.9612, 537.4294
-1957.8705, 501.88412
-1962.2819, 528.202
-1970.568, 507.76553
-1978.9779, 477.33777
-1987.2173, 491.7354
-1993.6514, 476.585
-2003.4281, 496.57657
-2006.7699, 497.26425
-2016.2947, 443.94113
-2021.5989, 480.80783
-2030.0463, 493.91077
-2034.1467, 481.5083
-2041.7655, 493.02798
-2047.4485, 484.76813
-2055.929, 468.07132
-2058.6814, 470.53482
-2065.4636, 456.6315
-2069.0435, 476.955
-2072.6272, 478.57953
-2080.228, 483.1297
-2082.4963, 492.69794
-2089.415, 474.38947
-2096.2349, 474.73004
-2100.8237, 474.56265
-2106.0522, 470.38562
-2107.1602, 511.58063
-2113.3628, 502.3695
-2120.902, 473.90665
-2121.1804, 461.0911
-2129.8027, 479.14737
-2135.1921, 468.45135
-2138.2043, 470.2353
-2143.3032, 452.64014
-2149.3228, 468.48163
-2157.0752, 442.86548
-2158.7778, 447.32068
-2165.5676, 463.08475
-2170.5952, 469.26004
-2175.1304, 479.36115
-2182.3828, 459.94855
-2187.9316, 480.0698
-2191.7917, 462.1154
-2198.8528, 452.04712
-2203.9163, 469.37857
-2208.8486, 455.85876
-2213.9216, 481.56308
-2217.284, 472.91968
-2224.3726, 472.2161
-2230.443, 454.69748
-2234.4202, 478.11478
-2241.5835, 468.17096
-2249.7886, 467.5099
-2251.542, 454.0545
-2257.0889, 457.71933
-2263.6775, 453.976
-2267.1626, 443.31155
-2271.4836, 441.04013
-2278.0503, 439.81775
-2278.9116, 452.1128
-2284.9946, 469.56747
-2290.0474, 411.71536
-2294.748, 460.18115
-2297.359, 420.59885
-2304.9705, 442.616
-2309.2217, 462.18127
-2315.9941, 415.95932
-2322.2893, 459.53687
-2326.8774, 443.34262
-2332.2012, 448.96887
-2337.0503, 442.68652
-2338.708, 450.6861
-2346.6992, 427.88705
-2347.8318, 416.7095
-2354.9248, 439.32645
-2356.3127, 431.95117
-2363.7468, 424.69998
-2367.209, 419.2184
-2374.6794, 408.13934
-2378.327, 433.28983
-2382.061, 414.4801
-2388.7725, 392.50903
-2391.6272, 435.37158
-2396.211, 394.42953
-2402.2695, 397.76965
-2407.4675, 430.94452
-2409.9204, 423.39233
-2416.8262, 431.0246
-2418.901, 418.51443
-2424.8853, 424.6077
-2428.2485, 415.70273
-2436.9973, 409.1678
-2436.0752, 430.09003
-2442.669, 422.06583
-2446.5205, 413.0716
-2449.2917, 417.6724
-2454.4958, 409.13873
-2457.5918, 415.6197
-2463.8467, 393.58038
-2467.7744, 412.73868
-2470.3364, 382.60098
-2475.9082, 398.00015
-2479.3242, 425.41125
-2484.3918, 407.21054
-2490.4932, 402.96548
-2491.4275, 394.07925
-2496.2925, 404.04965
-2500.5579, 381.4007
-2503.701, 396.2587
-2509.454, 392.88214
-2510.0698, 391.83987
-2514.9478, 375.27692
-2519.8599, 395.25854
-2522.2637, 387.7548
-2525.513, 393.85928
-2530.4648, 369.4391
-2535.4097, 390.52823
-2536.8435, 358.31454
-2542.4326, 358.1607
-2545.1304, 374.90353
-2547.2944, 385.9833
-2554.3948, 376.39667
-2555.348, 383.91302
-2562.031, 386.292
-2565.5361, 384.05634
-2567.0015, 388.19006
-2572.459, 369.8959
-2577.3486, 374.17114
-2579.6208, 384.76343
-2585.542, 395.39066
-2587.4233, 378.3129
-2591.008, 393.27533
-2592.8289, 374.43488
-2597.0132, 379.7985
-2601.0286, 370.17636
-2603.227, 395.97183
-2609.4807, 373.1516
-2611.571, 388.9096
-2616.319, 360.4809
-2620.2527, 383.5988
-2620.543, 386.4381
-2627.9822, 380.02374
-2630.5154, 382.8732
-2636.523, 389.66733
-2639.346, 395.77972
-2645.201, 368.3539
-2645.0908, 385.7945
-2652.0098, 366.063
-2654.0742, 374.05774
-2659.0134, 381.09814
-2657.8665, 388.25153
-2665.262, 373.44565
-2666.835, 358.28748
-2671.0706, 387.34286
-2674.9275, 382.5599
-2680.2236, 388.25842
-2685.6638, 370.01736
-2685.2703, 381.03754
-2690.7156, 390.34018
-2695.2344, 381.89285
-2696.7654, 377.23727
-2702.6475, 380.78226
-2706.2578, 384.6026
-2707.642, 369.7284
-2714.302, 365.9446
-2715.6868, 368.61014
-2721.0237, 355.05402
-2723.4773, 381.60547
-2727.4668, 364.64548
-2731.242, 360.1644
-2733.087, 363.7521
-2738.1755, 377.954
-2743.1648, 357.67096
-2743.064, 370.318
-2747.0315, 369.81696
-2750.9927, 376.23288
-2755.3281, 363.68948
-2759.134, 383.90878
-2763.3206, 374.35394
-2767.3965, 380.23523
-2771.1738, 359.28308
-2772.8389, 349.53662
-2777.4229, 361.23154
-2779.5112, 363.34506
-2786.376, 342.54886
-2786.9102, 345.20065
-2789.4019, 352.65955
-2791.3955, 342.14035
-2795.3752, 353.79483
-2796.556, 367.61203
-2801.6829, 328.88303
-2805.9976, 336.39093
-2810.3088, 342.86743
-2811.9878, 333.9809
-2815.6995, 352.8469
-2815.3433, 344.97028
-2822.5745, 374.04486
-2825.4253, 341.72955
-2827.6968, 334.8072
-2829.897, 328.16797
-2833.3872, 348.7783
-2836.3481, 359.32404
-2838.8298, 341.09915
-2842.6768, 344.6571
-2844.1108, 350.16644
-2847.6396, 331.04147
-2851.3208, 337.36682
-2854.1848, 331.22656
-2857.4412, 346.40485
-2859.3162, 324.32578
-2862.2324, 321.6931
-2865.6802, 325.6781
-2869.1335, 345.708
-2870.0527, 325.83456
-2876.284, 318.63702
-2877.8196, 323.61334
-2880.2263, 315.80664
-2883.0303, 338.18832
-2885.5508, 314.70447
-2886.8953, 325.699
-2890.2246, 317.57248
-2895.3245, 337.11917
-2894.7134, 325.92258
-2898.9531, 305.4338
-2900.6545, 306.1743
-2903.614, 322.45746
-2906.6309, 327.1719
-2909.2986, 326.8383
-2912.3665, 319.59344
-2913.209, 318.2066
-2916.6582, 311.48004
-2919.0068, 307.21265
-2924.2278, 323.41357
-2924.1606, 323.72485
-2926.8708, 318.8641
-2932.1187, 310.9867
-2933.1243, 310.75275
-2936.0667, 305.24945
-2937.1565, 303.4606
-2942.3503, 319.95517
-2941.857, 305.0641
-2942.8643, 328.31552
-2947.5168, 318.28546
-2951.481, 302.12753
-2953.4666, 295.5832
-2954.4941, 323.27353
-2958.9592, 325.56934
-2960.8179, 302.95782
-2962.2903, 300.23056
-2965.11, 307.57184
