E,KE
173.05945, 241.21317
173.70615, 242.19334
172.46548, 245.12477
173.26578, 243.85359
169.17126, 237.46985
166.70322, 234.49611
161.77884, 238.9715
166.29181, 247.74088
165.37762, 241.8051
164.91122, 243.3847
162.28143, 245.95053
157.55353, 239.98706
157.18643, 240.97644
157.69513, 239.23627
154.65518, 228.57632
150.67593, 227.9504
152.18785, 233.5634
157.55988, 241.37875
155.68752, 244.35382
154.60043, 235.93503
153.87877, 236.93428
149.73372, 233.03859
153.6925, 238.82898
154.9658, 231.50613
155.36081, 242.02377
155.44246, 249.31685
160.55789, 254.53676
157.29361, 244.19736
162.2034, 257.311
162.21469, 256.62915
159.8775, 248.63004
159.33109, 244.30228
156.3378, 249.96823
156.50143, 244.85457
160.16806, 255.5673
160.62093, 246.06427
156.18378, 243.46938
162.21513, 245.89505
162.02434, 255.8484
166.03928, 253.1276
165.18056, 251.93494
162.26831, 249.15929
164.44797, 250.22514
158.14517, 244.76993
158.37488, 240.76378
159.21373, 253.19011
160.7609, 241.41049
160.8981, 247.69998
157.64413, 250.56906
155.94247, 245.28258
157.819, 244.3356
159.12228, 253.89423
159.28032, 251.19914
161.9978, 254.4503
157.3888, 255.64548
161.47107, 260.48392
158.48701, 255.07024
158.3446, 246.91798
156.19743, 252.20088
155.85141, 248.61208
151.17697, 253.12326
150.93399, 248.4126
150.1058, 249.94135
149.34683, 243.59956
149.04465, 246.41164
150.87741, 247.8661
150.57376, 247.97746
144.77379, 237.50511
141.81512, 234.96347
141.36157, 241.63286
141.02615, 236.01111
142.367, 234.5233
143.8985, 238.4512
145.97672, 237.25618
148.02385, 243.2247
148.47232, 240.55634
152.30637, 243.45418
152.8636, 250.49417
150.91899, 253.74576
151.44943, 257.17862
146.6893, 248.61272
144.34418, 249.31734
140.8422, 239.67392
137.25882, 252.02496
138.19977, 245.11488
135.03705, 242.65747
127.98014, 239.88895
129.31554, 244.41837
127.07832, 243.85216
125.1292, 241.4153
120.90555, 240.12909
120.72785, 236.12968
120.46958, 233.32616
119.4866, 224.87436
115.62684, 232.34982
120.378006, 241.97398
115.06601, 232.18237
118.265656, 236.0935
117.24192, 226.84663
117.93378, 231.66148
116.398, 232.60545
121.94348, 235.4208
123.032265, 235.59302
124.38785, 236.2281
128.4638, 246.78448
127.67387, 245.05399
131.41, 247.536
130.77112, 245.94041
125.76156, 252.89987
126.57768, 250.23083
131.63098, 252.95708
130.44412, 254.46951
128.2355, 249.74205
127.15753, 249.64882
128.8666, 248.62329
127.43309, 241.29428
129.10765, 250.76082
129.49539, 257.83524
125.85906, 250.44403
123.74576, 250.17488
122.299904, 246.4335
120.623764, 241.74023
118.3707, 242.12914
123.72799, 248.09984
125.38301, 246.6757
123.491486, 245.7414
122.85616, 239.12032
124.05276, 245.22292
122.760765, 246.89923
120.5833, 234.03523
125.07018, 245.30548
126.27707, 248.97997
123.887634, 244.99525
122.40964, 244.59756
125.288864, 252.02223
127.99218, 248.27335
130.5788, 259.21432
129.23367, 250.86655
128.36224, 252.66023
127.770134, 249.92549
126.237816, 253.04216
128.48395, 246.9207
122.897285, 242.19566
123.0792, 247.92615
123.919205, 262.33496
119.26159, 244.37373
119.63811, 252.96982
118.30237, 249.18452
113.66196, 244.76456
112.98392, 245.04419
109.661606, 245.94894
111.28313, 247.94904
110.61635, 251.80197
109.00813, 258.00146
113.763916, 251.05484
109.706345, 246.78123
111.394684, 250.40619
104.56473, 243.67482
104.6992, 238.99841
99.76015, 238.63628
106.46796, 259.8024
100.70499, 243.06195
100.32382, 246.80121
99.89569, 250.8742
97.08319, 243.3127
95.72308, 250.2595
94.66028, 247.29033
89.41574, 242.01701
85.30652, 238.7576
82.81035, 234.91644
85.04935, 242.82732
86.960846, 247.51862
85.41356, 241.64775
87.314896, 241.37236
84.30499, 240.62454
85.47359, 236.81018
83.23743, 260.26157
86.129486, 263.8754
83.463165, 252.5603
82.47171, 244.19331
80.75978, 256.23193
78.837555, 246.31747
78.73262, 248.50215
79.83783, 246.77872
77.01097, 246.42734
78.514755, 246.34787
79.12282, 245.48691
80.9682, 248.74452
79.46126, 240.37973
77.54181, 239.92404
80.23357, 252.85008
78.388535, 251.78955
77.49661, 241.89154
78.57648, 250.59615
78.76953, 240.61626
79.93593, 248.13843
78.806885, 244.09425
77.369354, 231.78656
78.199066, 244.42348
74.32605, 245.1586
77.13573, 247.70865
76.24783, 246.671
78.947464, 246.5174
76.37627, 240.23372
78.532425, 246.84619
79.87213, 244.5805
74.34044, 238.27094
72.61458, 251.149
74.3237, 255.06798
73.30524, 259.45724
70.12596, 248.74698
68.75662, 251.9482
66.0741, 247.1288
67.75018, 247.55962
62.526535, 240.14175
60.559082, 246.28204
59.353333, 238.22087
58.252655, 237.96239
57.01834, 241.36066
56.64029, 244.63715
50.766464, 231.1396
49.621994, 232.14682
53.176712, 233.00972
52.784576, 230.74094
51.703598, 225.5738
51.007553, 230.73
49.752792, 218.32117
46.8582, 228.60988
45.16432, 233.59843
47.72203, 227.32788
47.338623, 232.83743
48.196655, 229.93788
47.03018, 236.91707
43.576523, 233.84842
44.463806, 227.6724
39.33969, 225.82468
44.18834, 223.70738
41.55719, 228.69482
46.565765, 223.36263
47.82393, 229.23483
48.798767, 239.93178
47.914536, 232.52756
47.456497, 231.18433
47.658264, 221.68591
45.15921, 229.2751
43.15129, 228.49643
41.903397, 227.24298
43.52675, 237.93542
46.326004, 219.878
43.88713, 231.36862
45.047745, 232.55487
41.813263, 227.33644
