E,KE
-2233.4084, 653.7255
-2255.9404, 678.21625
-2272.6643, 649.8095
-2288.6587, 630.56775
-2309.0728, 643.921
-2330.3142, 663.46783
-2344.2297, 687.66156
-2365.326, 633.0319
-2383.8174, 616.8738
-2403.8428, 644.8403
-2423.0527, 645.8101
-2442.6772, 643.8244
-2461.731, 642.9092
-2479.2642, 651.59894
-2499.3955, 668.7208
-2521.169, 650.69604
-2533.334, 633.7367
-2551.3547, 663.73517
-2569.1716, 644.5429
-2585.4546, 662.5003
-2608.4202, 637.5237
-2627.5037, 632.6126
-2648.2466, 657.338
-2666.271, 634.91144
-2689.1084, 622.6852
-2704.9856, 661.1289
-2722.809, 661.9369
-2744.5886, 670.233
-2766.5671, 653.5284
-2780.549, 651.1914
-2804.0593, 647.55536
-2825.6697, 612.43524
-2841.387, 626.0303
-2858.59, 638.8597
-2876.6519, 663.4196
-2901.1624, 657.0412
-2915.4353, 666.278
-2936.754, 641.03674
-2959.5137, 614.6059
-2973.0571, 619.3181
-2989.6123, 668.9766
-3006.8977, 642.4238
-3029.9048, 628.9098
-3041.7056, 631.453
-3059.8284, 606.4567
-3077.9346, 640.3187
-3093.591, 639.33246
-3110.522, 627.5285
-3131.7678, 626.0732
-3146.667, 607.7573
-3164.629, 601.66907
-3179.7456, 636.12146
-3195.171, 626.0934
-3215.921, 632.6938
-3230.7651, 625.00525
-3249.9795, 595.8902
-3262.1367, 591.05676
-3279.0313, 583.103
-3297.913, 578.30194
-3314.9177, 596.2295
-3332.4087, 581.7048
-3339.7305, 572.65784
-3359.4998, 611.5855
-3370.1826, 598.9316
-3392.8022, 587.3805
-3402.2415, 558.9868
-3422.7932, 580.81854
-3438.0757, 574.2218
-3450.3806, 595.3025
-3469.2222, 589.78894
-3483.7783, 600.40326
-3501.9202, 609.84503
-3516.8196, 594.638
-3529.6216, 594.41907
-3549.2039, 603.04364
-3565.4307, 600.50476
-3578.966, 601.5256
-3597.5815, 622.6997
-3616.6423, 597.07935
-3629.6301, 659.70636
-3652.4404, 602.8691
-3663.1782, 605.9723
-3680.1719, 576.46576
-3698.5552, 621.41003
-3713.8928, 597.52997
-3730.7766, 589.9528
-3744.443, 602.1423
-3762.607, 586.6821
-3776.621, 614.9703
-3792.0928, 619.12317
-3813.3762, 609.7815
-3832.978, 609.6315
-3847.124, 626.08795
-3866.7034, 626.2858
-3879.3713, 594.2028
-3893.354, 609.9921
-3916.9136, 649.86285
-3936.1462, 643.1585
-3955.0215, 655.44446
-3970.8708, 651.2659
-3997.8276, 655.3754
-4017.1753, 668.72815
-4035.5874, 656.1724
-4054.563, 640.2987
-4071.5361, 666.6475
-4095.8044, 676.6042
-4115.4526, 628.37604
-4134.94, 683.4513
-4151.7524, 670.4941
-4172.5347, 634.2547
-4191.6963, 656.02563
-4210.716, 650.01154
-4226.429, 628.903
-4245.2324, 637.72437
-4261.665, 584.0728
-4279.9927, 604.1209
-4297.619, 630.7955
-4313.015, 615.4362
-4452.908, 543.9269
-4659.8213, 473.9349
-4791.62, 442.03012
-4879.0415, 411.7029
-4935.8228, 366.2613
-4982.1064, 358.0596
-5020.312, 332.1711
-5053.3335, 311.51184
-5083.1333, 305.4173
-5116.0596, 291.04538
-5142.1777, 284.96652
-5167.177, 279.96762
-5192.0986, 270.3735
-5211.5137, 244.16734
