E,KE
-70.8513, 166.74408
-71.843735, 167.1732
-72.89856, 174.17787
-73.93504, 174.73927
-75.28348, 171.23022
-75.87558, 164.8607
-77.72803, 163.41838
-78.278854, 160.48907
-79.55806, 160.87854
-80.06233, 170.45396
-81.62935, 162.41702
-82.90161, 163.32541
-83.95694, 160.22919
-84.798386, 166.39404
-86.39862, 169.56142
-87.555176, 166.62796
-88.5065, 166.43413
-89.65378, 167.47263
-90.78203, 161.31613
-91.80737, 158.3565
-92.80107, 168.03935
-94.189514, 164.10751
-95.04378, 169.81047
-96.451904, 173.2315
-97.80559, 159.17421
-98.78505, 172.36574
-99.77304, 165.42612
-100.91518, 170.28242
-102.00722, 163.02153
-103.08975, 162.80246
-104.16641, 168.12299
-105.63362, 169.14714
-106.77173, 171.44797
-107.67265, 161.21684
-108.15349, 166.05058
-108.93941, 168.91179
-110.26399, 172.62212
-111.03589, 168.61545
-112.346634, 166.68715
-113.671326, 163.50787
-114.59294, 171.35075
-115.37871, 172.8095
-116.706406, 166.98479
-117.7601, 166.86069
-118.628204, 161.2684
-119.06488, 164.59549
-120.12224, 161.80537
-120.845505, 158.94814
-121.587524, 158.44736
-122.43593, 165.76729
-123.88553, 167.3854
-124.02525, 172.38335
-124.767914, 164.95547
-125.67239, 161.57764
-126.69499, 164.74046
-127.72087, 166.8496
-128.9549, 166.5828
-130.13365, 164.79839
-131.34943, 167.00812
-131.98358, 167.0462
-133.53255, 167.45091
-135.18158, 169.12558
-136.48451, 162.71114
-137.6254, 162.581
-138.76212, 166.54596
-139.72437, 170.56522
-140.81897, 167.9906
-142.27829, 163.97528
-143.46086, 167.52351
-144.26129, 173.47824
-145.65974, 164.46776
-146.8084, 172.25166
-147.8554, 174.76817
-149.13695, 172.03853
-150.03954, 171.21736
-151.39201, 170.02705
-151.9121, 170.30412
-153.66997, 167.66676
-154.41183, 165.42908
-156.05212, 172.18091
-156.42531, 172.44344
-157.68765, 175.26996
-158.64105, 178.77988
-159.47868, 174.76967
-160.23224, 180.85211
-161.73692, 172.00377
-163.00418, 174.67825
-163.87772, 178.0777
-164.85718, 170.86441
-165.99278, 178.94188
-167.23311, 178.11198
-168.4841, 179.01907
-169.32626, 170.55988
-170.6059, 169.67819
-171.45285, 175.24628
-172.91653, 170.09985
-174.23778, 167.02669
-175.53583, 177.34323
-176.1524, 176.32053
-177.55325, 176.95883
-178.65173, 172.50385
-180.08073, 179.84691
-181.08144, 177.34352
-182.66243, 170.8889
-183.88359, 173.50932
-185.28648, 174.94466
-186.87692, 181.28961
-188.27007, 172.80525
-188.95789, 173.82556
-189.88657, 171.66382
-191.13097, 175.20677
-192.43263, 178.41566
-193.8699, 175.66626
-194.90562, 173.28334
-196.50322, 175.88353
-197.91438, 190.5436
-199.3817, 180.80568
-200.91757, 184.28677
-202.33662, 184.72151
-203.80978, 190.74985
-205.27309, 175.15059
-206.38481, 176.02278
-207.56557, 187.40956
-209.46681, 183.39
-210.66895, 184.21915
-212.18169, 180.3055
-213.48943, 181.57365
-214.5509, 185.12125
-216.38425, 179.91302
-217.5902, 177.85158
-218.71521, 171.768
-220.34465, 170.41035
-221.64769, 173.35988
-223.39915, 175.16957
-224.83553, 177.43825
-225.92462, 174.64337
-227.03613, 173.97183
-228.48222, 174.08174
-230.10852, 175.71384
-231.07478, 168.80629
-232.52402, 174.72217
-233.58846, 170.6757
-234.65446, 164.57469
-236.38031, 171.59784
-237.5997, 175.3869
-238.85918, 166.87086
-240.26593, 164.35641
-241.73306, 175.81049
-243.16708, 176.73074
-245.10379, 174.1849
-246.4515, 172.75906
-247.84642, 177.80385
-249.6107, 176.16612
-250.96405, 183.29602
-252.2819, 172.5215
-253.82872, 175.85985
-255.05853, 167.17621
-256.3651, 174.03899
-256.93097, 171.8553
-259.0826, 173.87766
-259.76743, 172.73532
-261.25037, 166.16246
-261.9936, 173.25365
-263.54132, 174.97916
-264.95264, 173.4568
-265.94702, 173.2389
-267.12677, 163.35889
-268.25476, 170.96104
-269.79346, 169.35274
-271.38446, 175.76195
-272.41827, 173.42131
-273.61252, 165.9772
-274.6516, 177.37007
-275.98022, 170.85306
-277.14105, 177.20894
-278.3735, 166.52386
-279.4947, 172.94588
-280.6251, 177.13156
-281.89648, 174.33696
-283.44336, 182.46593
-284.69098, 172.98174
-285.95093, 173.94463
-287.2124, 169.46347
-288.52295, 168.40057
-289.59686, 176.07204
-290.44586, 175.35672
-292.2281, 174.95624
-293.40222, 177.33376
-294.42947, 180.0112
-295.65756, 174.90231
-296.762, 169.85938
-298.22092, 173.82092
-299.4765, 178.11816
-300.9002, 176.59367
-302.65778, 171.23265
-303.77576, 170.86102
-304.57196, 166.57108
-305.41733, 179.90198
-306.30804, 168.47568
-307.99042, 172.44933
-309.1385, 168.72662
-310.14575, 178.9681
-311.20892, 170.81393
-312.56702, 177.17348
-313.67627, 174.40112
-315.18713, 174.99269
-316.31134, 171.57903
-317.2424, 168.4049
-318.09775, 178.82056
-320.1086, 173.48615
-321.8686, 177.26901
-322.89236, 178.37714
-324.04498, 178.76442
-325.72736, 183.25082
-327.05936, 186.41422
-329.41843, 181.48746
-330.6526, 180.98193
-332.20883, 186.79941
-333.01938, 183.49686
-335.00797, 183.014
-336.90063, 193.42169
-338.63968, 188.05588
-339.52292, 181.57852
-341.15045, 188.29292
-342.39728, 184.54779
-343.63776, 187.5569
-345.95544, 183.38751
-347.0042, 181.30186
-349.23328, 188.091
-350.21298, 185.4202
-351.46414, 190.03506
-352.85376, 183.13599
-354.00037, 185.41682
-355.65887, 189.70988
-357.2202, 182.52943
-358.12842, 183.43831
-359.44745, 191.89647
-361.0832, 187.2716
-363.18042, 186.05371
-364.5774, 188.9471
-366.30573, 176.71283
-367.7904, 182.93068
-368.80743, 190.17015
-370.4768, 195.18365
-371.9214, 177.61128
-373.3064, 179.23718
-374.36646, 191.97815
-376.0239, 189.21732
-377.23312, 173.087
