E,KE
-1688.9133, 447.9068
-1696.1942, 451.42203
-1702.73, 435.17093
-1710.496, 432.38852
-1717.9177, 424.5918
-1725.8645, 436.299
-1733.4296, 420.55432
-1736.1699, 430.56595
-1745.9207, 408.84113
-1750.3767, 449.10883
-1761.7328, 441.496
-1767.972, 453.47324
-1771.9702, 459.2668
-1780.0094, 482.41586
-1790.7925, 416.70428
-1797.137, 447.96112
-1802.1577, 450.9414
-1812.2947, 430.2823
-1819.9418, 463.6166
-1826.1423, 423.53348
-1832.3312, 414.74942
-1840.6136, 416.91757
-1849.1252, 439.3162
-1856.4006, 458.79984
-1862.3843, 471.6455
-1874.2283, 475.86325
-1881.3478, 492.4999
-1889.3257, 480.44336
-1895.2041, 495.5987
-1902.0951, 455.13025
-1910.6415, 475.77405
-1922.3124, 464.07654
-1927.6003, 484.93677
-1939.2026, 458.90353
-1949.2104, 508.33154
-1956.0721, 480.56137
-1966.9441, 513.48267
-1974.9424, 484.948
-1984.426, 493.64825
-1997.9554, 475.3046
-2003.6523, 495.10736
-2012.752, 520.10474
-2027.1934, 503.3826
-2035.2556, 475.14236
-2041.507, 501.74185
-2052.1863, 463.52484
-2063.1252, 482.87256
-2069.3306, 471.89548
-2077.8613, 451.86972
-2090.9692, 513.171
-2092.3171, 443.7143
-2105.9182, 472.83804
-2110.3726, 467.65536
-2120.7344, 497.25775
-2126.9072, 440.03033
-2136.6924, 463.9864
-2146.0776, 433.7136
-2151.254, 449.2449
-2160.289, 468.2959
-2171.4917, 441.3824
-2176.4895, 443.33194
-2186.5457, 451.45245
-2193.935, 472.2674
-2203.9524, 442.62494
-2209.22, 446.68457
-2219.3833, 420.6101
-2227.0903, 466.5026
-2230.6423, 445.30148
-2242.795, 413.68713
-2249.9624, 424.4097
-2257.1948, 407.2658
-2261.958, 432.5899
-2270.4373, 418.6325
-2277.4543, 447.53107
-2286.1936, 416.08374
-2294.136, 422.2781
-2300.7937, 405.7776
-2306.1865, 423.74915
-2315.2297, 424.05746
-2321.205, 415.2089
-2328.4517, 427.1193
-2335.5542, 400.0949
-2341.449, 398.84467
-2350.4685, 426.2081
-2355.5176, 410.99716
-2360.71, 404.0257
-2368.5354, 416.62106
-2374.5266, 392.57376
-2382.3962, 410.17233
-2388.3167, 422.09943
-2396.5215, 392.73425
-2399.6055, 378.45212
-2409.5452, 384.09503
-2415.7253, 396.66916
-2420.3796, 399.0906
-2428.376, 372.64368
-2431.168, 412.58615
-2438.4111, 385.68295
-2442.492, 405.4164
-2449.0906, 382.05215
-2454.702, 375.5895
-2456.724, 381.88297
-2464.8687, 388.4108
-2471.7983, 380.1488
-2477.9138, 374.68082
-2482.0793, 375.0827
-2487.071, 386.30515
-2492.6409, 386.44742
-2500.133, 371.507
-2505.644, 387.35083
-2508.8794, 386.34137
-2518.7285, 377.45676
-2520.0767, 381.89923
-2528.1274, 363.6502
-2531.681, 386.55127
-2537.1992, 357.04205
-2544.0383, 356.0765
-2548.8218, 359.53323
-2551.8257, 344.49792
-2558.3916, 341.57727
-2560.3608, 354.55774
-2566.9893, 355.54736
-2571.3171, 359.99237
-2576.7002, 338.5548
-2583.6152, 352.36584
-2585.424, 355.94485
-2592.2275, 342.66113
-2598.2803, 338.62668
-2600.8523, 348.25543
-2607.163, 338.7803
-2611.347, 342.48224
-2616.1318, 336.73697
-2620.0083, 354.87622
-2624.9397, 303.56686
-2629.6829, 322.4016
-2633.5151, 324.4368
-2637.598, 333.19385
-2643.4626, 321.30862
-2645.6167, 328.2652
-2650.8525, 338.4946
-2657.9365, 341.5391
-2660.1936, 317.6284
-2664.629, 332.87485
-2668.9678, 337.50275
-2671.6738, 322.42618
-2676.1873, 313.43402
-2681.0537, 324.0584
-2683.1426, 329.07422
-2689.2637, 302.32043
-2691.5183, 298.09833
-2698.3843, 343.79175
-2700.4165, 316.74722
-2704.4333, 315.04346
-2710.5942, 315.88666
-2713.5708, 295.9452
-2716.6394, 307.5388
-2719.5588, 309.26047
-2723.6267, 293.26498
-2728.7856, 309.2047
-2732.0981, 315.7147
-2735.3916, 304.2755
-2738.3247, 319.51245
-2743.2515, 317.753
-2747.2703, 314.12204
-2748.9497, 301.65854
-2755.782, 303.23724
-2760.1606, 293.3119
-2761.4788, 289.42673
-2765.37, 305.72256
-2768.543, 316.8463
-2772.354, 323.41684
-2775.3494, 353.07147
-2782.0737, 354.88486
-2788.3398, 335.65973
-2789.9644, 331.48892
-2793.901, 367.93127
-2799.812, 324.26974
-2803.1584, 349.3029
-2807.942, 339.58112
-2813.085, 348.96323
-2816.1553, 352.2224
-2822.25, 330.2777
-2825.2053, 334.61618
-2830.6616, 329.50656
-2834.8853, 331.28024
-2839.5835, 338.91028
-2843.8853, 333.32776
-2845.3325, 322.86758
-2850.834, 291.64343
-2854.7441, 316.89285
-2859.4941, 326.89487
-2864.5923, 333.87057
-2867.9546, 333.06516
-2873.0093, 334.7245
-2874.6033, 308.04178
-2881.7134, 317.5675
-2882.4817, 331.8338
-2886.1343, 325.34164
-2890.4036, 311.43903
-2895.9666, 311.58282
-2899.7168, 313.0287
-2904.5444, 309.9728
-2903.1702, 308.67545
-2912.4297, 284.49857
-2914.4348, 302.0074
-2919.2458, 286.97897
-2921.0757, 306.64178
-2925.2007, 299.5004
-2928.1096, 307.14886
-2933.2192, 303.93488
-2936.0195, 278.6286
-2939.7712, 283.3633
-2942.3616, 311.843
-2946.1042, 292.8292
-2949.2021, 308.62146
-2953.5735, 292.90225
-2956.0286, 298.72995
-2958.9614, 302.81674
-2962.5183, 289.5699
-2965.2988, 296.13736
-2967.7852, 282.76443
-2970.9712, 282.98758
-2975.6387, 283.39114
-2978.3992, 267.12378
-2979.401, 294.30896
-2984.7969, 285.50906
-2988.5254, 272.32242
-2992.3965, 274.32022
-2994.5625, 280.83014
-2997.3381, 268.76556
-3000.4836, 277.0974
-3003.5032, 279.00406
-3007.1362, 279.36954
-3009.0208, 262.16385
-3011.819, 270.94272
-3017.0332, 263.878
-3018.012, 263.77582
-3019.8892, 256.29172
-3022.6375, 274.45874
-3026.1116, 270.27243
-3028.6216, 270.94574
-3033.1077, 265.4232
-3036.9153, 267.9936
-3036.1284, 247.27429
-3041.4492, 247.2082
-3041.2695, 262.18405
-3046.0198, 254.1801
-3047.7932, 267.05817
-3051.0247, 247.41959
-3053.5952, 255.33174
-3055.7727, 256.8426
-3059.8633, 253.83058
-3062.3528, 257.8204
-3063.669, 242.8951
-3067.0745, 239.37993
-3071.1191, 244.65324
-3072.4968, 239.00023
-3073.211, 253.5941
-3076.6794, 248.26167
-3078.1343, 246.67624
-3082.0928, 238.99036
-3083.7944, 248.6122
-3086.045, 256.16757
-3089.604, 243.87743
-3091.5483, 244.49269
-3095.3755, 230.35449
-3095.3901, 226.69128
-3098.1414, 249.3923
-3100.7695, 229.95744
-3103.7124, 252.29015
-3105.6558, 248.53479
-3106.692, 238.49814
-3109.39, 231.91753
-3111.0708, 237.80429
-3113.135, 233.9374
-3117.8948, 219.18608
-3117.5427, 231.8627
-3120.4377, 242.84189
-3122.4517, 237.05449
-3126.2898, 224.1598
-3125.8186, 228.3746
-3128.1016, 232.0787
-3129.5894, 237.89209
-3133.2375, 229.04208
-3135.033, 237.29604
-3137.0667, 219.0388
-3137.8809, 220.94516
-3142.544, 226.33684
-3144.0923, 220.57541
-3144.6462, 222.43633
-3147.1794, 230.53076
-3148.447, 234.38556
-3151.8538, 221.10562
-3152.1938, 226.1902
-3155.7625, 230.51984
-3156.879, 221.96939
-3158.644, 220.01212
-3161.7156, 225.70479
-3161.8826, 218.39366
-3163.7378, 225.10545
-3167.5093, 220.54141
-3168.9167, 222.79488
-3170.2432, 219.0699
-3172.3499, 207.73242
-3174.2131, 219.71411
-3175.9678, 215.98293
-3177.8125, 219.26543
-3179.674, 208.24089
-3180.7268, 213.38914
-3182.6157, 215.34766
-3183.3677, 212.44344
-3186.4497, 218.82825
-3186.9282, 206.12437
-3189.6636, 220.34575
-3191.345, 197.12918
-3192.7876, 206.37456
-3195.3445, 206.0442
-3196.0078, 213.55412
-3197.5376, 209.43199
-3200.711, 202.44597
-3202.479, 204.08119
-3203.6672, 204.93747
-3205.0286, 197.02734
-3206.188, 208.5831
-3208.027, 200.98662
-3208.7832, 208.67348
-3210.772, 205.0802
-3213.7034, 197.91328
-3214.9255, 200.34929
-3215.5505, 195.06523
-3217.0845, 202.5515
-3219.77, 196.53528
-3220.3843, 191.26514
-3221.0576, 197.73184
-3224.566, 194.66982
-3226.3992, 193.44835
-3228.0808, 180.56915
-3226.7268, 185.5494
-3230.4268, 199.53339
-3231.773, 186.76932
-3231.722, 185.80367
-3233.7988, 194.8606
-3235.2515, 179.79594
-3237.3503, 184.2483
-3237.8506, 181.26561
-3238.2432, 185.8634
-3241.0505, 183.82077
-3242.3948, 187.4199
-3242.6433, 192.78761
-3245.603, 177.66823
-3244.8564, 181.12169
-3247.4475, 179.44246
-3248.4385, 186.16644
-3250.364, 184.76193
-3251.166, 191.78595
-3252.4993, 176.51457
-3251.9907, 184.86748
-3254.3462, 186.99133
-3258.0684, 179.06822
-3257.0793, 182.14287
-3260.1594, 182.29643
-3260.9324, 176.20245
-3262.064, 184.16425
-3262.2695, 180.9872
-3264.0225, 183.59404
-3266.5474, 184.06229
-3267.0635, 175.43628
-3267.7673, 172.88069
-3269.4634, 170.38449
-3268.9924, 180.23259
-3270.887, 180.06703
-3273.4895, 182.90869
-3273.7449, 181.84048
-3275.4707, 172.04234
-3276.6318, 171.0913
-3277.771, 179.45602
-3280.5398, 174.35703
-3280.253, 158.53035
-3281.2998, 170.35683
-3282.1084, 167.45052
-3283.1104, 178.4241
-3285.56, 168.68616
-3285.6318, 167.32994
-3285.1677, 176.382
-3287.558, 168.15637
-3288.734, 170.34178
-3290.2014, 171.99188
-3291.078, 168.26875
-3291.8696, 162.8422
-3294.128, 165.97568
-3295.5247, 162.86081
-3294.9954, 170.86848
-3296.9583, 167.45477
-3298.4856, 164.71559
-3299.184, 160.92688
-3299.8003, 162.1408
-3302.0234, 170.05959
-3301.8618, 169.67691
-3302.4587, 168.5236
-3304.057, 165.02592
-3304.765, 156.6426
-3306.3435, 163.25032
